,truck_id,duration,fill_volume,n_units,orders,frow_warehouse,route_date,stops,total_distance
0,,,76.1318,248.0,fmKo8ysHCjDjzxtakeTwwp > QBS4uzqb5dBL9mxegHfx2d > 94F4CKibScVAosJ8VBcFsV > gtUNSFK3qXJg79XZNE6Tc6 > 6QwdgiZZxb4HR2wppmiFLB > CP5AFSuVm2wfvDNCV2QZjU > VkujvBbZHU7ZdmA38b38sL > ZAofvnmEPCgW4KPeYU42RW,Clermont-Ferrand,2021-05-20,Clermont-Ferrand > Clermont-Ferrand > Bourges,307.9
1,,,62.618,122.0,5Khw8WRdTrYh5ZvQTPmEBc > hm5uTm7iNwChszLUbMz7Hb > G8gZ3zWQjsrtheQT2FaM6e,Clermont-Ferrand,2021-05-20,Clermont-Ferrand > Lyon,272.684
2,,,62.2011,133.0,Pzajq5CNHenqA9o2fLqxZ9 > D3r9KtZTja2fYUEYRMZ74W > 4r2vMX5Yx6WSZ5iSTQkzTy > ZaiXygGj52Vy5eFha7eP4U > KX2EriLdbrSgUQiwpTKm9X > J3h4F73yeo2kbW96WGMhCK,Clermont-Ferrand,2021-05-20,Clermont-Ferrand > Villeurbanne > Saint-Étienne,301.375
0,,,40.8652,160.0,Ni25vJwXzhXNGdsAaM5V4J > L46RJapQxFfzvZeXDTutCs > dsKBqidoPNJ3YSUPY75puX > gRLNgCYxr98h3xqpABq8Fy > AYpAeHeyghmmhZqxYxtwVx > 5Ce8cgKmt7mL2epfj6pqVo,Avignon,2021-05-21,Avignon > Annecy,484.448
1,,,68.56049999999999,171.0,SjBRbvwXFpP2fwba4yZsRK > QU3ho5ECzjWsfX7b3eruGn > 8jRtDMCQYPmsprv73QFHmf > ABZB2sBaaSm7rDAP8fNmom > fsxryKvrNKxRaW6sRQAdAW > LXCmwCv4GSQFTgzTzbDJVL,Avignon,2021-05-21,Avignon > Valence > Vénissieux > Montélimar,389.495
2,,,72.0831,108.0,ejoXj3dN9muoS5qGxPvMxD > n3QTdoLGUzmedgiF32pQx7 > 3CAw2fLBLWDR7i5mYsUAre > KsxojNBEFhZdim3XDvysZV > fMudv6dfUYUpqQiWFtRK7V > FVsvwhEZj9vNuCXuSgebFX,Avignon,2021-05-21,Avignon > Cannes > Antibes > Nice,409.067
3,,,68.57130000000001,508.0,UE7JmxyzJt6gCurRcrxe4u > XFKrB5jnKunhLQPznwq6Dz > BZzqJjPuYRGdwmwghquERH > EE284pnapmVQJefzJ4hG97 > 3HdHbxhrnGjh4oMc5NpGyU > g8jSFKFCobnzsYf87BMqwy > YF6VF9XM34whwBVs5GNNPX > TeFDkFmSp3wF35ifqFkJE5 > Z2zyJNxnVPCRBDVhqFs6Y8 > 4RwYiowWs4o8YRW58NRo9r > YetTjV6Yz93ptRFJc9E7p2 > CJmX3NDXWvKWkjK59DcW79 > SYKukonzHcWg9f2Zu7aBBH > LaehMHiheFGqPDZ2rnkAZE > ikYiZGfR6Xe7n7G3b8Mws5 > Ry7Mpadzkzd4hPdMQoMv6x > DJS85hEpLehtJgWBver34B > P4CCqfxG5Mcqr6krrtjzXm,Avignon,2021-05-21,Avignon > Nîmes > Montpellier > Béziers > Marseille > La Seyne-sur-Mer > Toulon > Hyères > Aix-en-Provence,528.267
0,,,77.86919999999999,272.0,Sq685qvYknqBVzrMQDxSAM > Vii38kCihVNKu7CwY4kxnb > Q8u9HWj39AuYy7j49T5BHb > HosFCGLXMmhwXWyhRPEkm2 > jz9WQL45fvPPoFeXhRxbv4 > 5hV4LEKva5T8xg6zLPd664 > fkRTEsavaxjvc5bVvFqiNz > 39VvJpkxDAaXRSwtNc6exX > c34EuhS2hqi6p5RXkrUh9N > 3ZGd29QjfXqcK4YpqyA8cc > 94TupexWHz5DvyDRNWo8yt,Cergy,2021-05-21,Cergy > Lorient > Quimper > Brest,1025.015
1,,,76.45609999999999,161.0,KubcqvbGp9x4vXrPL3W2HQ > 3xMeLUWLSLhSZvosbqQCnG > WSS8cnX5ZmnMiBz5Z2EACU > jYpctixm2c6a8VSa8gihw6 > WQWHTTCQHuAVWLZCsM3yNP,Cergy,2021-05-21,Cergy > Angers > Nantes > Saint-Nazaire,762.708
2,,,76.03729999999999,115.0,ViLPnGZ4sGyugfxaZWhGd3 > MktRfPjEq9GnZMRVwwdHCm > XSU9bPeXJkmGgtrYSDXb5k > n8ZPCqCPYfZgHCriZd4C99 > LH9Xz8brjKF4VbK76oZEPW > gZYAnCahmoQidgDCXEMdnk,Cergy,2021-05-21,Cergy > Cherbourg,547.148
3,,,60.382,38.0,6mQVJBKEfTFd6auJjRPAWd,Cergy,2021-05-21,Cergy > Dunkerque,447.526
4,,,77.45599999999999,139.0,jFRq8ZcoG32CusWn2t9zEd > 6SYHs6UBKmneiseZDYkxfC > CBuPG4ADy4uf4UNWKqYfez > oYHsLmuhe36USsaDoRdvKU > c2RrgWGn9aPbNHGUqkJFxf,Cergy,2021-05-21,Cergy > Boulogne-sur-Mer > Calais,433.724
5,,,78.0934,148.0,LRznkbQ3MBZZmx74d4yops > oUdTskhJ46XagS8DtPGyY5 > 6EirEhgb97EGegwtwtfv7B > crvhGW9PGBD8WNWcbyZgUN > LxpGmNXyTNQC8LFojYikYV > n4eHQ3qVyxAMVqxr726EfN > JPUrbV9rzLLQLm3wVhUvgf,Cergy,2021-05-21,Cergy > Versailles > Orléans > Tours > Le Mans,516.464
6,,,50.96,195.0,Y4RtBfATrXTQyGyjDPf5Qb > iFwsj8sm9hDHLvCLP7Guoh > APRE6eJR53sGmbEULrhQMP > nfedZvPKzhuda8ZPijdNrL > bt72md6fzwApzUWePdxAyh,Cergy,2021-05-21,Cergy > Le Havre,302.244
7,,,58.039,71.0,TCjB6DMCQ93THL8xoh3fuv > 4mWD2hdPu6PZMF4QSRsGo5 > KKEFwVJrMyXftHZXwnmaF8,Cergy,2021-05-21,Cergy > Rouen,167.93
8,,,69.9574,227.0,nVW53kpw5ixesDLdPwuYRh > 6Dsyvze4cgszxwcu8PRrad > AhkFDb4ysYixzKRDXmRiBx > 3WKztm7yE4Lb2uSfbT24Bv > Su5Thgwwn9ek9Zq2oSQU2H > TVBYHx5KM6F8xA5KG7ubg5 > cGMKjJkRDd5J7xB5TWZtJN > 7NLTJter6DcYcPBqFQtmjv,Cergy,2021-05-21,Cergy > Boulogne-Billancourt > Courcouronnes > Saint-Maur-des-Fossés > Noisy-le-Grand,121.365
9,,,80.3126,312.0,XzaHdazTNwzsrrGhqMFZEW > MyqvYMgei2en3YbogANvLE > g6Qns3wpdVUwhBXTWP4kep > QaB6yACp4VL4iCbeiYHTrQ > d3qkZcWmoAzrG2dSGnr9pr > Sa4TJDBYduyRFx4AxyyhfW > JzK4VLATDh6SKcJ6iF8dDM > mfTsZCie75APh6gBh4W6dC > btTQgG7yAVe7y4GPV9n32N > GqwXvDSaBkUrQa8iopwoa9 > hmsW4iVu42Lvv9TJTP4NSS > kVP8xeqZa6FzsuEeKCoPbj,Cergy,2021-05-21,Cergy > Clichy > Créteil > Champigny-sur-Marne > Montreuil > Argenteuil,85.975
10,,,78.1058,129.0,Nq57bS98ttFQhgTuyY9VbU > FA7f3horsEDT9ayTtjWewK > dNUyRs5vB452UQH5seKbPe > Y4EuwYzH8Ahkiuwaf9Zsma > HY5Tzz3KfG7J3jXiiT2KVm > LobWRHQJQcvMCcpYtyxehK > P2hGdb6wrRUkL8abwj5MvB,Cergy,2021-05-21,Cergy > Meaux > Aulnay-sous-Bois,122.952
11,,,58.974,134.0,8AtoFdGrNX7nXU8B7ts9of > KCPrv9NPBnzs7hDWPqYoZu > Yug7tbVAYhxq9nvBzsVnTV > 9d7QaTHfn8Jr3PYvXkgsYq,Cergy,2021-05-21,Cergy > Colombes > Levallois-Perret,45.374
12,,,77.4803,108.0,SjKzn6gUXMW3LvCSHCAErw > U8y23DJuY3ptdeCA8HUQLR > 6U4oJxBriWoPJenbcjCgUY > jipnom6cE3kEdLuVGFaKwy > iHQHSHtwyQQgGnGCzL2Ew4,Cergy,2021-05-21,Cergy > Aubervilliers,54.13
13,,,76.74520000000001,215.0,iKEsipqPBPytL3p4bVQZ4M > GytzriJusM9E9APFsiV58T > Suvepoe4NjbyA97QbMMZ3H > SdAJUw3Pwu6pV5SxWHTjXz > AStKTZ5JetKZeKXJXqRQtb > Tp57B6z8BXUX6Vq6zV6xNa > mNxYsWcAAkDnX6ytmip4ry,Cergy,2021-05-21,Cergy > Rueil-Malmaison > Courbevoic,46.284
14,,,75.0882,259.0,cH6U5MjU2dvcFxJs2Snzod > h4AuwfRPtMoZ2xT6gJm2v8 > 7mMVGo3fyeSCxgkFZAHhwn > ZUhSLsVXdB7VhHPWYgzPse > HgoE3JK5dj8f52bYFU9sx9 > nLJWXQ8SRTRGSbMNMwVY6f > MRk8rwQQ5G6JA4hDNZWhga > 5pVtgSM2rqWEqYnbbgVwqL > QL3oSyEEEk7cHg8xqKLdQJ > LjGpvYAtrpmpyzCTm5rEgb > niL47U9gtwTC3quWkmzBgX > fHqSRLu8RHTv87BSfbmPmA,Cergy,2021-05-21,Cergy > Épinay-sur-Seine > Saint-Denis,47.99
15,,,43.0572,39.0,ASJfbKxtmkmZNCqxVLscK5 > YPCtb55AcHSLx2dLgNDp8Z,Cergy,2021-05-21,Cergy > Carrières-sur-Seine,43.162
16,,,79.4976,125.0,SYyooKuZ3GNTSom3urHJgz > k2pfzTiUpJjtovh94KmbuV > Yw4KJJjrmC3KQ7YrhVMgcv > X9rw5Xs9yGPBuU98oF4RU9 > CUuVUcfNvPiFmechmaCQVK,Cergy,2021-05-21,Cergy > Le Blanc-Mesnil > Pantin > Vitry-sur-Seine > Ivry-sur-Seine,86.277
0,,,38.8652,215.0,RsLA6BiPwQ36c6niZkfZkB > LWWthqziDkcAJUMQzDhKTC > XnfaQicwego3NxcPxiHVyv > Qf3V3KC44y7xxexZJkyzyS > dPkDZkvY8d8gy3w4yNT4w9 > kwvwi9XtbaYoqTcaSMjYZe > AgJa5NjyCjoxHRQ78UWrap > 73iBi8woJ73v5QHwBoySqv > Lqcpi6rZxKaNS7LeGgC7dq,Montauban,2021-05-21,Montauban > Bordeaux > Mérignac > Pessac,368.055
1,,,52.7227,153.0,6T4H2F9v5qnmDeoUgTpvkx > 2Ycs2D55iVmhbiAqBxFMVa > 2hQ7fjhf4gqAFBkfeAHinZ > EqFELyNYpYEJBGxSriDV6d > TTsTYSDdwCRYjm4Bgg77YG,Montauban,2021-05-21,Montauban > Toulouse > Perpignan,393.899
2,,,45.20720000000001,178.0,EYxETKao63VxfwqCCGtbkp > dbwDAyDXyrxYexrivVjUtw > CNbkd2WmBBbYtmRbMNxghb > 4mp5nUUQUdYKKgbFWavn4X > 4M8XfJnqjJWMBhPfQ5Uax8 > XTrTbw3E8Pt2grq54WYCwM > aeSKWj2RdESbAnP49Ycsdx,Montauban,2021-05-21,Montauban > Limoges > Poitiers > La Rochelle,743.79
3,,,3.7687999999999997,35.0,HixDUzHq74jPqZkJsG9RXc > HPGbHKc5wmUqPMZi4xUuFA > E5xSukkp3KmNY2fnGDntXw,Montauban,2021-05-21,Montauban > Montauban,0.0
0,,,79.01350000000001,64.0,QEuxWSJg3UywbFG8qXFQJb > 9hJQcW6C3LULFKe2f7q4Ne,Reims,2021-05-21,Reims > Mulhouse,591.826
1,,,78.5431,175.0,NHejsXgkAqHu96yfNuKQeh > 7LiqMPwDLYJsUrK3iHL9U4 > 5VXH7uxbv3ryoPft4RtxGa > cKWLquUbYgChPqVr77kQ6n > VPbkXVBf9tg9XY9VPF4inc > Rvgs43svYefHxQ2tMbGWhE > RLpcPNV3EuZB7hwx3FouwP > hfefpMbEJsksPvYfSyQLAB,Reims,2021-05-21,Reims > Nancy > Strasbourg > Metz,570.414
2,,,74.52440000000001,234.0,jGUmRkpixANN7U62avdgBZ > QecHsgqnDfYVrK7LtHfGJA > j4K2iSJmAw5ChrD5V92WuY > VmUtKgLuXbzrwYTDFuUWun > jsAHyHifjMPHDzfz2zMFjE > KkBZcXKZx9eTHF4PPdvDch,Reims,2021-05-21,Reims > Troyes > Dijon,465.205
3,,,70.11590000000001,132.0,KuRUQ8V2yLL3GdDPNTevbW > fzqTA6AZijdV5aKhxCBbFr > CbKeC4AvKEAunMEzmk6PyY > hJjWpprjfViwaxwJYXR37v,Reims,2021-05-21,Reims > Tourcoing,348.1
4,,,55.576,67.0,6P5STsfQdNPrrkSegz6FEd > 5FQraGHSoaKBFrshJpYhcv,Reims,2021-05-21,Reims > Lille,334.17
5,,,68.128,133.0,RuCpgxokvbBeoSNZTC5e6d > JK3tHJWhLFYSxb8kbwTsM7 > cVNNXWbEgmth7ytwRsbrfn > ZyrbfgTvryHgQ9xE2aEZsj > 7sZYMRoWpfNHtpneNX5cHB > nUsCM2AW3CEkDi4qbmV9Ap > hC5oGeeeKkD3ABMdSmexaw > M9fkekUFx4FizEBprc2qoJ,Reims,2021-05-21,Reims > Reims > Belfort > Besançon,620.372
0,,,50.4651,81.0,7vKjPoyJpYfpqQgtX6ws44 > AsG6qCuXikVj8CyPrYN8ce,Clermont-Ferrand,2021-05-21,Clermont-Ferrand > Bourges,307.9
1,,,59.2472,99.0,V4XR5MvcrVfpQbQVYi42ry > YgvRqvgm3WzmcSyduzN4HT > PE9iW3X9ApfzymdkC7znp3 > 2ahbhrbcAjjAPaxb3LSpED,Clermont-Ferrand,2021-05-21,Clermont-Ferrand > Clermont-Ferrand > Lyon > Villeurbanne,279.002
0,,,42.46000000000001,40.0,LnJ8KvFxHJzmYYsfQHyAh9,Avignon,2021-05-22,Avignon > La Seyne-sur-Mer,256.526
1,,,73.26859999999999,153.0,3KoDgNJ6T8BMX3Y6LMSWhM > BDhvuQz37fXcZfp6jD7jTS > A37k4zRAsKUxXgA7hJpouT > d5gAfheoHveV22Pb6XLShD > HFnAfEAueJe5o4tt47bZ7J,Avignon,2021-05-22,Avignon > Nice > Antibes,407.424
2,,,59.8938,126.0,7YcVfvG3aFQTE5exV6ivho > R4NyGi6pe2psuRwCf4i5Cm > b9BPjGbNRQQvodpBEEKpky > MkT46PpqzZdQYY8J4Q9bXP > JEKGwsAACgetW6YcKzeuXt,Avignon,2021-05-22,Avignon > Toulon > Hyères > Aix-en-Provence,286.334
3,,,67.50540000000001,118.0,EqCwVir3W6YZjFWNpJe2C5 > k4By8qANPn5Y4Gve4n2uNN > DDumRqEoQyjY3NXTX8h9hW > D8S5ziFz8RanCQcrH3rcZ2 > ebZMuuXCehASUuTLafwzgz > kGxrU8nKMsziEmf8dpwNuv,Avignon,2021-05-22,Avignon > Chambéry > Grenoble,400.79
4,,,71.7193,241.0,b8dzQxcCYBRKLbxTcjXhpn > 2SsEZFK6igS8qzBpEdvAiv > G4xfYc2G6wavMXTQVCFQDY > dUUApkq9tLUhgwHwNmSS3X > 7r8zsKDsCpxEkuYhLBuSC8 > 2dugoFgzUK5nHgZfR6VqoT > YQCUNP6vs2TYBVogrWUseC > kqwH6sN74BN8agkdwYSFR8,Avignon,2021-05-22,Avignon > Montélimar > Vénissieux > Annecy,536.77
5,,,56.4564,39.0,JPmvZ8DSwUseEKB2zcA2zN,Avignon,2021-05-22,Avignon > Valence,219.084
6,,,63.9957,208.0,6tozzoBBrTHPAK6LRYZtvm > kMQYtaGHKiPRUXfdmTr2hV > mc5VVgaGoTQDPJw53RFBkx > 746NUSNB2syQ4SnW3t2nY8 > 72aDAyJWTitS3P9d9MhZxC > WnVLv4zYtL9Hcb9csxQ55o > CFUNsSysUnyLWCucD4vSkm,Avignon,2021-05-22,Avignon > Nîmes > Montpellier,167.793
0,,,74.508,161.0,YYoxAyNwmdr5jaiwh8RRgj > 8tEmgUR7qDJjJwNFukEMYP > T28KiEUuKGtofqethR2rQo > mY2EDnmpRJDRpJyESFeFLU > 4U5vnYSC2ZLHzLDHQhYeCw > SiQ4uDuJgNJ5qE74fmvsaH > 4Ho6eYQLHEyRWqFGQZiB8t > GgGkFvvGLd9HKPcd95L7VM,Cergy,2021-05-22,Cergy > Le Havre > Cherbourg > Brest,1012.783
1,,,79.493,290.0,ATvJpWEsZxQ5KycNU8Hgnn > oChAdpxxUgmEVKuTntM2L4 > 8L2EkyxsyPPkDUYvzXUJ9X > fKsuxZ3dQXwdoDbQ3xa7vs > PAMrpe5fLwJuTdV8nf5fmr > BjM8pUoyBQAkhVXN2BRFPC > eohKREPihboL4yHyCEyguR > 5jmqLVdUpXmDUEB2hrfeEU > kyziF2XK6eVkvcsKzpv3zZ > fKJcQ7XWRk2HL4Wx3yAPKL > 2ieB6TPVbG8zdus5gYiHHT > aCskWVnRpE34JLWbYNuYaK,Cergy,2021-05-22,Cergy > Le Mans > Angers > Nantes > Saint-Nazaire,762.993
2,,,49.3724,63.0,j5ENzQgqVnYiVZgbWRNwik > HTqS8NEcmBQdCSquZPDsfA > huJ9Gfwtw99b8Tk27e7gXd,Cergy,2021-05-22,Cergy > Colombes > Levallois-Perret,45.374
3,,,76.462,79.0,dBRMYtC6MyT6XPG8PFddTa > oGp9DaWDzwRPaenE6zJZrc > Vz7mpNMKQysYPbZU3Y4qit,Cergy,2021-05-22,Cergy > Versailles > Orléans,254.523
4,,,72.7892,250.0,im9KpVE3YhPeuzebLQNTvZ > hwYBtKd8AQT8XVYzYMsHZ7 > jVp66wiYsXTnWHrLCv2dNB > 3JYbohNmzrWoLkMQo6sZtS > GxzzWL35wGDTQ8wR9KT4Ki > jocpqnzMwjJcNYYcnWaYbE > 2RcotU9we4PuxmLHyyWSHB > o48tmUGXWxDrjpK3VprL5J > d9hChVBDNyAAiswNXifcY6,Cergy,2021-05-22,Cergy > Sarcelles > Le Blanc-Mesnil > Drancy,64.116
5,,,75.3143,392.0,Fs74xzunGL96gpitcxSBMX > 2e6hYgw5Cu2c83DW5qiiQn > 53dYV5NrvzrynwNK8hUz4U > jYYXVbmkZQsSL77K7Ebfjv > kJwWzhMDNRZKSnNpwVouDV > gb4FtwXyRWgq8WiQSq93vh > HCoMTgf3VtZWywpEpebyyQ > 9RWKrZxRVYqy4ZczwSkZ8K > CaEHPKSoGGNxbnRkmach4y > YqnmdKeQ9C4gsvFYofY47y > PjmHS2yV9Pjocs8DfFyBT5 > QDgVWuKiifVauLPxT6zrd2 > CQ9JzvxRziTMwNjYJqWNor > adoBLXDepH2hRLuViyFoc8 > N69e7q6JoJkszwSzWMaKhE,Cergy,2021-05-22,Cergy > Clichy > Maisons-Alfort > Saint-Maur-des-Fossés > Champigny-sur-Marne > Noisy-le-Grand > Pantin > Aubervilliers,90.5
6,,,76.8422,176.0,gLm2ScdM2scnMPNPTxwzJj > BdhiVqchE3G5MrHzP8ADJd > WZ7pKh2Gtpe68SJvY8dxND > RbJMDHqwxPnGtAPQga9ETd > KaAh2Xsa5QLXKnxpCyzZhA > 5bjZGrnXpQ6pGkzoBX39ft > 8wwWCtkKoBLcBMqeis5W85 > 9jZtS6ES5SvDc8akBrVHzs,Cergy,2021-05-22,Cergy > Courbevoic > Ivry-sur-Seine,68.197
7,,,79.0067,327.0,KZXThGKiJUY977V4hnCUQM > 8phA9FRVeCTLAd2r2QGKYX > 7mABWfootf5XycRNe5KpXd > 4QFNxKBp7m87zQkWq8AoLM > DVaCDbAo2MhjvymjbvfCER > MnYwWNhyi9D7Lty9MFC9Q4 > 3MEZF2GFsirbQWVHCh62dv > AaSCjmce6ReMuLYzJxeiXT > KwfuwEW3VVhhmzHQxvfBhE > ZN6gCxDvsK5Hf7tFNDgMwM,Cergy,2021-05-22,Cergy > Rennes > Lorient > Caen > Beauvais,921.905
8,,,69.80760000000001,139.0,DdYrkmrfAssNcNmXhBAqr7 > kW5xpaHTJR6ZU53tn3MDu2 > TKaFuhN7jDjY8JUSVEcubh > THprkWKdDPMQUjgiLEFKMF > cCBM9uQJkj7YK9WqpxAspb,Cergy,2021-05-22,Cergy > Saint-Denis,47.964
9,,,59.6058,62.0,PbiQdAmPhr2Z6USMrxyfwD > 5RzsFiRzgZNMBu296nRSai > 3NaLRj2ZTixPyD7DaAjBwn > UWgN4ajvS9aNetvk5mq94y,Cergy,2021-05-22,Cergy > Neuilly-sur-Seine,44.538
10,,,52.900800000000004,48.0,N3VV6qHmrnxNnWdvFmGt8L > iramjh9cYtgwY5RhHwXJUw,Cergy,2021-05-22,Cergy > Cergy,0.0
11,,,78.1256,320.0,TRbuYqqAEd25WeYeLNejkL > BGX3kAYm9hM5MuXYZfuVVB > 9WfvuAGGW39CfJuCV9q4Lq > R6V2pjzLGwj9Z4Lyh9MPL9 > J84hCkF9iw7ijvYHyGiHDu > 5zrY85pjJ4WfWMsAkGszw2 > 2XsgSAo4HnsGyZEd9S5Lys > hAE37n26br9vSmHvwpndG5 > P4vQybLEyzRKwCzptgJVwh > 94scRKjukNj4tMWF3AXxa8 > ChDGvE8VwyY7Vj86BhMQ8Y > fgQAUZYmnhsYAWWyGRUomN > MW6wVL33murcbKqKsY2WWF > a553YxqSyRH8jbWbHxkHva > SkQ4fxJxfFJ8zTRWno5DG3,Cergy,2021-05-22,Cergy > Rueil-Malmaison > Boulogne-Billancourt > Antony > Courcouronnes > Montreuil > Argenteuil,113.741
12,,,78.8004,335.0,TVGURhvKPpF2MotBNEfXam > dSqEi8L7piV4736atq7qB3 > AMfLdiRq3wZL3waHWcBiPJ > SQPLsQnHvmCNwGVwgegXPk > 669ycDo9S9WR6LCB3Twtno > bKo2AeLrMdNDkV2TZZ5MVM > Dosbn7qt8f32g6hb7uk6ij > 996o7LD8cESEq2zbT8N5ET > 2BWzkzeM4MKJPhxh4FhWiA > cD3PynVEscLspVqkTt6acS > JHWPpxqdXfBhVhGdxcBWku,Cergy,2021-05-22,Cergy > Rouen > Boulogne-sur-Mer > Calais > Dunkerque > Amiens > Meaux,599.693
0,,,75.91229999999999,143.0,ixLtREHtHShtvRrugLFV5H > n8knoiXkMEE9agBBoJpJrX > EBMab8nYUC2p6JhH5fi72f > 8ug5swcEC52TtjhiJKWGcW > XUxPLKEpgeri3RyzXLK782 > 9kiT4W8rCQ8jTrr7DHoF48,Montauban,2021-05-22,Montauban > Limoges > Niort > La Rochelle,711.016
1,,,79.5108,140.0,6Dh68Y2iak9PmMAeXT4q4B > cC2cSfniMMSTQvAiNuAbGS > DuhjEaEUJp8hDdYHAXhSBh > N8xJSbe3yE3dgvtjXU4Nqk > kXgEQz6hd49AXjFKnCMXct,Montauban,2021-05-22,Montauban > Pessac,361.068
2,,,66.96090000000001,230.0,bguWBZs3aMvLj9jo9jGtpb > 2iaNHydwPcfueUoG6AFiAw > 6rXksuTSC4GBJeEHtw9gfQ > T3gA5SuP8AwxoCixwWYa7Z > WxXxEimYP5MtCBaJ8Nyu2Z > Xsr7njsL5ZFQHyvQfeKSwH > 8trGV8EY5BDSBNHriJRFh9 > W7e9DzJZjknjekf3dyoikw > TYKpn9GaifyCtxdwTbqG29,Montauban,2021-05-22,Montauban > Toulouse > Perpignan > Pau > Bordeaux,826.212
0,,,73.01859999999999,294.0,aX5aRKKZZhT8XnaPV3Pmj6 > NfR6Yb8h4cRWHq4LRCDgQn > QnLp2MsE46L29ytkRssLiK > 48iYhb26hF7d8iUr65SJbK > UyyXDzkVXzPRoKt6SJXVYD > YoNGrjp4m4cZnWEa2QsehN > mtVjUN39Y4ZvzVUUojPixR > 3f5QMJmrLLqxnNTU7eS23j,Reims,2021-05-22,Reims > Belfort > Mulhouse > Colmar > Strasbourg,694.842
1,,,75.7702,123.0,XDPVjHgjDZghQCDQhzNgK4 > 4hnsgwYrMG6U9P3d5ijGmV > Ka9rHfnKi2zveUvxJRJFhg > 23zsXJrSjuAUpKJPStarAX > fvVcn6Ln9MPeP9tWRETiL2 > DEYutZxtaPEnZDcb2U5HAF,Reims,2021-05-22,Reims > Dijon > Besançon,573.103
2,,,80.1194,334.0,BjgqL8SZL9hvZu5rQXHiXk > Z2fPRAeni572kriUymU79a > mLgJjVQLhMHKTukKnJGdF7 > U9mjo4WNgCjmUsUsAQWNTS > TpHaVGoPxM3z9uwxRKeHL3 > FDrLUDawDXfHYeDnt6tuKH > Mvs6b8Bg2xK2grq5szKo7r > 9PNoddgpsN9XZxzrAaR5px > 6T9JzznDhs77t9Zntt5aXY > EkKQM6eZ2pYSSmMCJe4Np9 > dr3DQdfQNc8WQsm8ErdkZP > EfARLmFsm52ErXRi2teEmo,Reims,2021-05-22,Reims > Roubaix > Tourcoing > Lille,354.047
3,,,73.8398,179.0,DWXx2PHXj6KjgLsKBtEZet > E8Hh9GuHyBy2UgQeXwgzcc > 2XsPu7rQ57ADtz4o82dAUf > kF6BmKeScGaqmWc3AU5DYD > ChUnwrRkbYrfh4LMetjS5h > VuC8buDVq7R94KXfkfwB8z,Reims,2021-05-22,Reims > Metz > Nancy,373.166
0,,,70.1076,114.0,4AVNMiARWm57TbzYBTGunc > G2LqoVbxb8QBEfXRwZ99hN > aPHPX9L6gKLgswKkUZB9iH,Clermont-Ferrand,2021-05-22,Clermont-Ferrand > Bourges,307.9
1,,,50.036,86.0,PV4SUsh8phBNv4hi8zo9tu > FM5YJQXqUTcJBy5K2MnCHf > SE8sFucsT3c4xwcsecbbjH > L5rZ7XbTPYXGpCJovWCCe6 > E2sfBLHBbQNfnkCfgMaJLL,Clermont-Ferrand,2021-05-22,Clermont-Ferrand > Clermont-Ferrand > Lyon > Villeurbanne > Saint-Étienne,301.483
0,,,75.7922,215.0,5JCHnwEs2NPNtkhjgAY6jv > UAXAyqG6LtE4FWQy4KdvP2 > UV2zZRRYmJ6umMaHWKVUtL > Q8FrcKYsTBqNqjnUGNPAvh > 7Jkzp5PC6qaZQA96aHehGn > 6LsCtuaRbpciVAdKSCFrfs > aXL2UuWd5VesEbBT2HqgYq > 2Sin7yhnZUvGyheLga6zdk > 3dTDoNjBRrkjVdpaMcJRTV,Avignon,2021-05-23,Avignon > Antibes > Cannes > Aix-en-Provence,395.998
1,,,79.5709,416.0,fvAwf4Ybw2WbMgD3hcdbcc > dyv8upVU76WFU4JGPVEWKP > hienxNNLdPpJJEtjhDYM9Q > DoJAZAtn9m38yrQQVrJV4Q > R9AtqML4kE5Eadbc9HmeXq > QL6Sde6TeXeLk49qBnqs34 > Q4c3dfrSp8c5fGxwkWajWQ > GgR5dPCRcpAkfUbjoWqm4R > Cmoz2doLTDr3vSSJxmCnBY > 4giNbLT6VP23TQTQHZwR2T > Nv6XCP6hWTheEEMKocKfxG > bkkpBste7dQLBNNNNgB8JB > jYHsVttexabX3pG2zvVzfz > hN7brfxkh2oLfNDNkdHKbv,Avignon,2021-05-23,Avignon > Valence > Chambéry > Annecy > Nice > Hyères > Toulon > La Seyne-sur-Mer > Marseille,786.177
2,,,68.47469999999998,341.0,XVugHkcerxHesuSKGwZpWg > AkxGjocCYTiZEs9LksZRaH > ge5piD3Pjnc2tyS8SdeT2i > XXuwR9BekvyjGycaNvxZXM > EDSRfSvQ7VeWc3sbpKZoWc > AsNQw7F3sKV4EW4sRScasC > bkyznJgn5BLz6tWoceMBCL > MfQcviqjjoVs9ff3jZ6noa > A9og8rFJWsZN9cW4mHVkuq > MafcwPBqT4J8AkDYRci9gW > bk2PzpjcgELYwf7eoKS9rW > LCm38qk4pH3yeEfoHYvSzs,Avignon,2021-05-23,Avignon > Avignon > Nîmes > Montpellier > Béziers > Montélimar,394.718
